[TIME]  [JOB ID]  [EVENT TYPE]
29290   291       STARTED
29320   291       FINISHED
29290   291       RELEASED
29320   291       STARTED
29350   291       FINISHED
29200   74        RELEASED
29389   74        STARTED
29489   74        FINISHED
29391   292       RELEASED
29391   292       STARTED
29421   292       FINISHED
29391   292       RELEASED
29421   292       STARTED
29451   292       FINISHED
29200   74        RELEASED
29489   74        STARTED
29589   74        FINISHED
29492   293       RELEASED
29492   293       STARTED
29522   293       FINISHED
29492   293       RELEASED
29522   293       STARTED
29552   293       FINISHED
29593   294       RELEASED
29593   294       STARTED
29623   294       FINISHED
29593   294       RELEASED
29623   294       STARTED
29653   294       FINISHED
29600   75        RELEASED
29600   75        RELEASED
29693   75        STARTED
29793   75        FINISHED
29653   75        STARTED
29693   75        FINISHED
29694   295       RELEASED
29694   295       STARTED
29724   295       FINISHED
29694   295       RELEASED
29724   295       STARTED
29754   295       FINISHED
29600   75        RELEASED
29793   75        STARTED
29893   75        FINISHED
29795   296       RELEASED
29795   296       STARTED
29825   296       FINISHED
29795   296       RELEASED
29825   296       STARTED
29855   296       FINISHED
29600   75        RELEASED
29893   75        STARTED
29993   75        FINISHED
29896   297       RELEASED
29896   297       STARTED
29926   297       FINISHED
29896   297       RELEASED
29926   297       STARTED
29956   297       FINISHED
29997   298       RELEASED
29997   298       STARTED
30027   298       FINISHED
29997   298       RELEASED
30027   298       STARTED
30057   298       FINISHED
30000   76        RELEASED
30000   76        RELEASED
30057   76        STARTED
30097   76        FINISHED
30400   77        RELEASED
30097   76        STARTED
30197   76        FINISHED
30400   77        STARTED
30500   77        FINISHED
30800   78        RELEASED
30800   78        STARTED
30900   78        FINISHED
31200   79        RELEASED
31200   79        STARTED
31300   79        FINISHED
31600   80        RELEASED
31600   80        STARTED
31700   80        FINISHED
32000   81        RELEASED
32000   81        STARTED
32100   81        FINISHED
32400   82        RELEASED
32400   82        STARTED
32500   82        FINISHED
32800   83        RELEASED
32800   83        STARTED
32900   83        FINISHED
33200   84        RELEASED
33200   84        STARTED
33300   84        FINISHED
33600   85        RELEASED
33600   85        STARTED
33700   85        FINISHED
34000   86        RELEASED
34000   86        STARTED
34100   86        FINISHED
34400   87        RELEASED
34400   87        STARTED
34440   87        FINISHED
30098   299       RELEASED
30098   299       STARTED
30128   299       FINISHED
30098   299       RELEASED
30128   299       STARTED
30158   299       FINISHED
30000   76        RELEASED
30197   76        STARTED
30297   76        FINISHED
30199   300       RELEASED
30199   300       STARTED
30229   300       FINISHED
30199   300       RELEASED
30229   300       STARTED
30259   300       FINISHED
30000   76        RELEASED
30297   76        STARTED
30397   76        FINISHED
30300   301       RELEASED
30300   301       STARTED
30330   301       FINISHED
30300   301       RELEASED
30330   301       STARTED
30360   301       FINISHED
30401   302       RELEASED
30401   302       STARTED
30431   302       FINISHED
30401   302       RELEASED
30431   302       STARTED
30461   302       FINISHED
30400   77        RELEASED
30500   77        STARTED
30600   77        FINISHED
30502   303       RELEASED
30502   303       STARTED
30532   303       FINISHED
30502   303       RELEASED
30532   303       STARTED
30562   303       FINISHED
30400   77        RELEASED
30600   77        STARTED
30700   77        FINISHED
30603   304       RELEASED
30603   304       STARTED
30633   304       FINISHED
30603   304       RELEASED
30633   304       STARTED
30663   304       FINISHED
30400   77        RELEASED
30700   77        STARTED
30800   77        FINISHED
30704   305       RELEASED
30704   305       STARTED
30734   305       FINISHED
30704   305       RELEASED
30734   305       STARTED
30764   305       FINISHED
30805   306       RELEASED
30805   306       STARTED
30835   306       FINISHED
30805   306       RELEASED
30835   306       STARTED
30865   306       FINISHED
30800   78        RELEASED
30900   78        STARTED
31000   78        FINISHED
30906   307       RELEASED
30906   307       STARTED
30936   307       FINISHED
30906   307       RELEASED
30936   307       STARTED
30966   307       FINISHED
30800   78        RELEASED
31000   78        STARTED
31100   78        FINISHED
31007   308       RELEASED
31007   308       STARTED
31037   308       FINISHED
31007   308       RELEASED
31037   308       STARTED
31067   308       FINISHED
30800   78        RELEASED
31100   78        STARTED
31200   78        FINISHED
31108   309       RELEASED
31108   309       STARTED
31138   309       FINISHED
31108   309       RELEASED
31138   309       STARTED
31168   309       FINISHED
31209   310       RELEASED
31209   310       STARTED
31239   310       FINISHED
31209   310       RELEASED
31239   310       STARTED
31269   310       FINISHED
31200   79        RELEASED
31300   79        STARTED
31400   79        FINISHED
31310   311       RELEASED
31310   311       STARTED
31340   311       FINISHED
31310   311       RELEASED
31340   311       STARTED
31370   311       FINISHED
31200   79        RELEASED
31400   79        STARTED
31500   79        FINISHED
31411   312       RELEASED
31411   312       STARTED
31441   312       FINISHED
31411   312       RELEASED
31441   312       STARTED
31471   312       FINISHED
31200   79        RELEASED
31500   79        STARTED
31600   79        FINISHED
31512   313       RELEASED
31512   313       STARTED
31542   313       FINISHED
31512   313       RELEASED
31542   313       STARTED
31572   313       FINISHED
31613   314       RELEASED
31613   314       STARTED
31643   314       FINISHED
31613   314       RELEASED
31643   314       STARTED
31673   314       FINISHED
31600   80        RELEASED
31700   80        STARTED
31800   80        FINISHED
31714   315       RELEASED
31714   315       STARTED
31744   315       FINISHED
31714   315       RELEASED
31744   315       STARTED
31774   315       FINISHED
31600   80        RELEASED
31800   80        STARTED
31900   80        FINISHED
31815   316       RELEASED
31815   316       STARTED
31845   316       FINISHED
31815   316       RELEASED
31845   316       STARTED
31875   316       FINISHED
31600   80        RELEASED
31900   80        STARTED
32000   80        FINISHED
31916   317       RELEASED
31916   317       STARTED
31946   317       FINISHED
31916   317       RELEASED
31946   317       STARTED
31976   317       FINISHED
32017   318       RELEASED
32017   318       STARTED
32047   318       FINISHED
32017   318       RELEASED
32047   318       STARTED
32077   318       FINISHED
32000   81        RELEASED
32100   81        STARTED
32200   81        FINISHED
32118   319       RELEASED
32118   319       STARTED
32148   319       FINISHED
32118   319       RELEASED
32148   319       STARTED
32178   319       FINISHED
32000   81        RELEASED
32200   81        STARTED
32300   81        FINISHED
32219   320       RELEASED
32219   320       STARTED
32249   320       FINISHED
32219   320       RELEASED
32249   320       STARTED
32279   320       FINISHED
32000   81        RELEASED
32300   81        STARTED
32400   81        FINISHED
32320   321       RELEASED
32320   321       STARTED
32350   321       FINISHED
32320   321       RELEASED
32350   321       STARTED
32380   321       FINISHED
32421   322       RELEASED
32421   322       STARTED
32451   322       FINISHED
32421   322       RELEASED
32451   322       STARTED
32481   322       FINISHED
32400   82        RELEASED
32500   82        STARTED
32600   82        FINISHED
32522   323       RELEASED
32522   323       STARTED
32552   323       FINISHED
32522   323       RELEASED
32552   323       STARTED
32582   323       FINISHED
32400   82        RELEASED
32600   82        STARTED
32700   82        FINISHED
32623   324       RELEASED
32623   324       STARTED
32653   324       FINISHED
32623   324       RELEASED
32653   324       STARTED
32683   324       FINISHED
32400   82        RELEASED
32700   82        STARTED
32800   82        FINISHED
32724   325       RELEASED
32724   325       STARTED
32754   325       FINISHED
32724   325       RELEASED
32754   325       STARTED
32784   325       FINISHED
32825   326       RELEASED
32825   326       STARTED
32855   326       FINISHED
32825   326       RELEASED
32855   326       STARTED
32885   326       FINISHED
32800   83        RELEASED
32900   83        STARTED
33000   83        FINISHED
32926   327       RELEASED
32926   327       STARTED
32956   327       FINISHED
32926   327       RELEASED
32956   327       STARTED
32986   327       FINISHED
32800   83        RELEASED
33000   83        STARTED
33100   83        FINISHED
33027   328       RELEASED
33027   328       STARTED
33057   328       FINISHED
33027   328       RELEASED
33057   328       STARTED
33087   328       FINISHED
32800   83        RELEASED
33100   83        STARTED
33200   83        FINISHED
33128   329       RELEASED
33128   329       STARTED
33158   329       FINISHED
33128   329       RELEASED
33158   329       STARTED
33188   329       FINISHED
33229   330       RELEASED
33229   330       STARTED
33259   330       FINISHED
33229   330       RELEASED
33259   330       STARTED
33289   330       FINISHED
33200   84        RELEASED
33300   84        STARTED
33400   84        FINISHED
33330   331       RELEASED
33330   331       STARTED
33360   331       FINISHED
33330   331       RELEASED
33360   331       STARTED
33390   331       FINISHED
33200   84        RELEASED
33400   84        STARTED
33500   84        FINISHED
33431   332       RELEASED
33431   332       STARTED
33461   332       FINISHED
33431   332       RELEASED
33461   332       STARTED
33491   332       FINISHED
33200   84        RELEASED
33500   84        STARTED
33600   84        FINISHED
33532   333       RELEASED
33532   333       STARTED
33562   333       FINISHED
33532   333       RELEASED
33562   333       STARTED
33592   333       FINISHED
33633   334       RELEASED
33633   334       STARTED
33663   334       FINISHED
33633   334       RELEASED
33663   334       STARTED
33693   334       FINISHED
33600   85        RELEASED
33700   85        STARTED
33800   85        FINISHED
33734   335       RELEASED
33734   335       STARTED
33764   335       FINISHED
33734   335       RELEASED
33764   335       STARTED
33794   335       FINISHED
33600   85        RELEASED
33800   85        STARTED
33900   85        FINISHED
33835   336       RELEASED
33835   336       STARTED
33865   336       FINISHED
33835   336       RELEASED
33865   336       STARTED
33895   336       FINISHED
33600   85        RELEASED
33900   85        STARTED
34000   85        FINISHED
33936   337       RELEASED
33936   337       STARTED
33966   337       FINISHED
33936   337       RELEASED
33966   337       STARTED
33996   337       FINISHED
34037   338       RELEASED
34037   338       STARTED
34067   338       FINISHED
34037   338       RELEASED
34067   338       STARTED
34097   338       FINISHED
34000   86        RELEASED
34100   86        STARTED
34200   86        FINISHED
34400   87        RELEASED
34440   87        STARTED
34540   87        FINISHED
34138   339       RELEASED
34138   339       STARTED
34168   339       FINISHED
34138   339       RELEASED
34168   339       STARTED
34198   339       FINISHED
34000   86        RELEASED
34200   86        STARTED
34300   86        FINISHED
34239   340       RELEASED
34239   340       STARTED
34269   340       FINISHED
34239   340       RELEASED
34269   340       STARTED
34299   340       FINISHED
34000   86        RELEASED
34300   86        STARTED
34340   86        FINISHED
34340   341       RELEASED
34340   341       STARTED
34370   341       FINISHED
34340   341       RELEASED
34370   341       STARTED
34400   341       FINISHED
34441   342       RELEASED
34441   342       STARTED
34471   342       FINISHED
34441   342       RELEASED
34471   342       STARTED
34501   342       FINISHED
34400   87        RELEASED
34540   87        STARTED
34640   87        FINISHED
34542   343       RELEASED
34542   343       STARTED
34572   343       FINISHED
34542   343       RELEASED
34572   343       STARTED
34602   343       FINISHED
34400   87        RELEASED
34640   87        STARTED
34740   87        FINISHED
34643   344       RELEASED
34643   344       STARTED
34673   344       FINISHED
34643   344       RELEASED
34673   344       STARTED
34703   344       FINISHED
34744   345       RELEASED
34744   345       STARTED
34774   345       FINISHED
34744   345       RELEASED
34774   345       STARTED
34804   345       FINISHED
34800   88        RELEASED
34800   88        RELEASED
34844   88        STARTED
34944   88        FINISHED
34804   88        STARTED
34844   88        FINISHED
34845   346       RELEASED
34845   346       STARTED
34875   346       FINISHED
34845   346       RELEASED
34875   346       STARTED
34905   346       FINISHED
34800   88        RELEASED
34944   88        STARTED
35044   88        FINISHED
34946   347       RELEASED
34946   347       STARTED
34976   347       FINISHED
34946   347       RELEASED
34976   347       STARTED
35006   347       FINISHED
34800   88        RELEASED
35044   88        STARTED
35144   88        FINISHED
35047   348       RELEASED
35047   348       STARTED
35077   348       FINISHED
35047   348       RELEASED
35077   348       STARTED
35107   348       FINISHED
35148   349       RELEASED
35148   349       STARTED
35178   349       FINISHED
35148   349       RELEASED
35178   349       STARTED
35208   349       FINISHED
35200   89        RELEASED
35200   89        RELEASED
35248   89        STARTED
35348   89        FINISHED
35208   89        STARTED
35248   89        FINISHED
35249   350       RELEASED
35249   350       STARTED
35279   350       FINISHED
35249   350       RELEASED
35279   350       STARTED
35309   350       FINISHED
35200   89        RELEASED
35348   89        STARTED
35448   89        FINISHED
35350   351       RELEASED
35350   351       STARTED
35380   351       FINISHED
35350   351       RELEASED
35380   351       STARTED
35410   351       FINISHED
35200   89        RELEASED
35448   89        STARTED
35548   89        FINISHED
35451   352       RELEASED
35451   352       STARTED
35481   352       FINISHED
35451   352       RELEASED
35481   352       STARTED
35511   352       FINISHED
35552   353       RELEASED
35552   353       STARTED
35582   353       FINISHED
35552   353       RELEASED
35582   353       STARTED
35612   353       FINISHED
35600   90        RELEASED
35600   90        RELEASED
35612   90        STARTED
35652   90        FINISHED
35652   90        STARTED
35752   90        FINISHED
35653   354       RELEASED
35653   354       STARTED
35683   354       FINISHED
35653   354       RELEASED
35683   354       STARTED
35713   354       FINISHED
35600   90        RELEASED
35752   90        STARTED
35852   90        FINISHED
35754   355       RELEASED
35754   355       STARTED
35784   355       FINISHED
35754   355       RELEASED
35784   355       STARTED
35814   355       FINISHED
35600   90        RELEASED
35852   90        STARTED
35952   90        FINISHED
35855   356       RELEASED
35855   356       STARTED
35885   356       FINISHED
35855   356       RELEASED
35885   356       STARTED
35915   356       FINISHED
35956   357       RELEASED
35956   357       STARTED
35986   357       FINISHED
35956   357       RELEASED
35986   357       STARTED
36016   357       FINISHED
36000   91        RELEASED
36000   91        RELEASED
36056   91        STARTED
36156   91        FINISHED
36016   91        STARTED
36056   91        FINISHED
36057   358       RELEASED
36057   358       STARTED
36087   358       FINISHED
36057   358       RELEASED
36087   358       STARTED
36117   358       FINISHED
36000   91        RELEASED
36156   91        STARTED
36256   91        FINISHED
36158   359       RELEASED
36158   359       STARTED
36188   359       FINISHED
36158   359       RELEASED
36188   359       STARTED
36218   359       FINISHED
36000   91        RELEASED
36256   91        STARTED
36356   91        FINISHED
36259   360       RELEASED
36259   360       STARTED
36289   360       FINISHED
36259   360       RELEASED
36289   360       STARTED
36319   360       FINISHED
36360   361       RELEASED
36360   361       STARTED
36390   361       FINISHED
36360   361       RELEASED
36390   361       STARTED
36420   361       FINISHED
36400   92        RELEASED
36400   92        RELEASED
36420   92        STARTED
36460   92        FINISHED
36460   92        STARTED
36560   92        FINISHED
36461   362       RELEASED
36461   362       STARTED
36491   362       FINISHED
36461   362       RELEASED
36491   362       STARTED
36521   362       FINISHED
36400   92        RELEASED
36560   92        STARTED
36660   92        FINISHED
36562   363       RELEASED
36562   363       STARTED
36592   363       FINISHED
36562   363       RELEASED
36592   363       STARTED
36622   363       FINISHED
36400   92        RELEASED
36660   92        STARTED
36760   92        FINISHED
36663   364       RELEASED
36663   364       STARTED
36693   364       FINISHED
36663   364       RELEASED
36693   364       STARTED
36723   364       FINISHED
36764   365       RELEASED
36764   365       STARTED
36794   365       FINISHED
36764   365       RELEASED
36794   365       STARTED
36824   365       FINISHED
36800   93        RELEASED
36800   93        RELEASED
36864   93        STARTED
36964   93        FINISHED
36824   93        STARTED
36864   93        FINISHED
36865   366       RELEASED
36865   366       STARTED
36895   366       FINISHED
36865   366       RELEASED
36895   366       STARTED
36925   366       FINISHED
36800   93        RELEASED
36964   93        STARTED
37064   93        FINISHED
36966   367       RELEASED
36966   367       STARTED
36996   367       FINISHED
36966   367       RELEASED
36996   367       STARTED
37026   367       FINISHED
36800   93        RELEASED
37064   93        STARTED
37164   93        FINISHED
37067   368       RELEASED
37067   368       STARTED
37097   368       FINISHED
37067   368       RELEASED
37097   368       STARTED
37127   368       FINISHED
37168   369       RELEASED
37168   369       STARTED
37198   369       FINISHED
37168   369       RELEASED
37198   369       STARTED
37228   369       FINISHED
37200   94        RELEASED
37200   94        RELEASED
37268   94        STARTED
37368   94        FINISHED
37228   94        STARTED
37268   94        FINISHED
37269   370       RELEASED
37269   370       STARTED
37299   370       FINISHED
37269   370       RELEASED
37299   370       STARTED
37329   370       FINISHED
37200   94        RELEASED
37368   94        STARTED
37468   94        FINISHED
37370   371       RELEASED
37370   371       STARTED
37400   371       FINISHED
37370   371       RELEASED
37400   371       STARTED
37430   371       FINISHED
37200   94        RELEASED
37468   94        STARTED
37568   94        FINISHED
37471   372       RELEASED
37471   372       STARTED
37501   372       FINISHED
37471   372       RELEASED
37501   372       STARTED
37531   372       FINISHED
37572   373       RELEASED
37572   373       STARTED
37602   373       FINISHED
37572   373       RELEASED
37602   373       STARTED
37632   373       FINISHED
37600   95        RELEASED
37600   95        RELEASED
37632   95        STARTED
37672   95        FINISHED
37672   95        STARTED
37772   95        FINISHED
37673   374       RELEASED
37673   374       STARTED
37703   374       FINISHED
37673   374       RELEASED
37703   374       STARTED
37733   374       FINISHED
37600   95        RELEASED
37772   95        STARTED
37872   95        FINISHED
37774   375       RELEASED
37774   375       STARTED
37804   375       FINISHED
37774   375       RELEASED
37804   375       STARTED
37834   375       FINISHED
37600   95        RELEASED
37872   95        STARTED
37972   95        FINISHED
37875   376       RELEASED
37875   376       STARTED
37905   376       FINISHED
37875   376       RELEASED
37905   376       STARTED
37935   376       FINISHED
37976   377       RELEASED
37976   377       STARTED
38006   377       FINISHED
37976   377       RELEASED
38006   377       STARTED
38036   377       FINISHED
38000   96        RELEASED
38000   96        RELEASED
38076   96        STARTED
38176   96        FINISHED
38036   96        STARTED
38076   96        FINISHED
38077   378       RELEASED
38077   378       STARTED
38107   378       FINISHED
38077   378       RELEASED
38107   378       STARTED
38137   378       FINISHED
38000   96        RELEASED
38176   96        STARTED
38276   96        FINISHED
38178   379       RELEASED
38178   379       STARTED
38208   379       FINISHED
38178   379       RELEASED
38208   379       STARTED
38238   379       FINISHED
38000   96        RELEASED
38276   96        STARTED
38376   96        FINISHED
38279   380       RELEASED
38279   380       STARTED
38309   380       FINISHED
38279   380       RELEASED
38309   380       STARTED
38339   380       FINISHED
38380   381       RELEASED
38380   381       STARTED
38410   381       FINISHED
38380   381       RELEASED
38410   381       STARTED
38440   381       FINISHED
38400   97        RELEASED
38400   97        RELEASED
38440   97        STARTED
38480   97        FINISHED
38480   97        STARTED
38580   97        FINISHED
38481   382       RELEASED
38481   382       STARTED
38511   382       FINISHED
38481   382       RELEASED
38511   382       STARTED
38541   382       FINISHED
38400   97        RELEASED
38580   97        STARTED
38680   97        FINISHED
38582   383       RELEASED
38582   383       STARTED
38612   383       FINISHED
38582   383       RELEASED
38612   383       STARTED
38642   383       FINISHED
38400   97        RELEASED
38680   97        STARTED
38780   97        FINISHED
38683   384       RELEASED
38683   384       STARTED
38713   384       FINISHED
38683   384       RELEASED
38713   384       STARTED
38743   384       FINISHED
38784   385       RELEASED
38784   385       STARTED
38814   385       FINISHED
38784   385       RELEASED
38814   385       STARTED
38844   385       FINISHED
38800   98        RELEASED
38800   98        RELEASED
38844   98        STARTED
38884   98        FINISHED
38884   98        STARTED
38984   98        FINISHED
38885   386       RELEASED
38885   386       STARTED
38915   386       FINISHED
38885   386       RELEASED
38915   386       STARTED
38945   386       FINISHED
38800   98        RELEASED
38984   98        STARTED
39084   98        FINISHED
38986   387       RELEASED
38986   387       STARTED
39016   387       FINISHED
38986   387       RELEASED
39016   387       STARTED
39046   387       FINISHED
38800   98        RELEASED
39084   98        STARTED
39184   98        FINISHED
39087   388       RELEASED
39087   388       STARTED
39117   388       FINISHED
39087   388       RELEASED
39117   388       STARTED
39147   388       FINISHED
39188   389       RELEASED
39188   389       STARTED
39218   389       FINISHED
39188   389       RELEASED
39218   389       STARTED
39248   389       FINISHED
39200   99        RELEASED
39200   99        RELEASED
39248   99        STARTED
39288   99        FINISHED
39288   99        STARTED
39388   99        FINISHED
39289   390       RELEASED
39289   390       STARTED
39319   390       FINISHED
39289   390       RELEASED
39319   390       STARTED
39349   390       FINISHED
39200   99        RELEASED
39388   99        STARTED
39488   99        FINISHED
39390   391       RELEASED
39390   391       STARTED
39420   391       FINISHED
39390   391       RELEASED
39420   391       STARTED
39450   391       FINISHED
39200   99        RELEASED
39488   99        STARTED
39588   99        FINISHED
39491   392       RELEASED
39491   392       STARTED
39521   392       FINISHED
39491   392       RELEASED
39521   392       STARTED
39551   392       FINISHED
39592   393       RELEASED
39592   393       STARTED
39622   393       FINISHED
39592   393       RELEASED
39622   393       STARTED
39652   393       FINISHED
39600   100       RELEASED
39600   100       RELEASED
39692   100       STARTED
39792   100       FINISHED
39652   100       STARTED
39692   100       FINISHED
39693   394       RELEASED
39693   394       STARTED
39723   394       FINISHED
39693   394       RELEASED
39723   394       STARTED
39753   394       FINISHED
39600   100       RELEASED
39792   100       STARTED
39892   100       FINISHED
39794   395       RELEASED
39794   395       STARTED
39824   395       FINISHED
39794   395       RELEASED
39824   395       STARTED
39854   395       FINISHED
39600   100       RELEASED
39892   100       STARTED
39992   100       FINISHED
39895   396       RELEASED
39895   396       STARTED
39925   396       FINISHED
39895   396       RELEASED
39925   396       STARTED
39955   396       FINISHED
39996   397       RELEASED
39996   397       STARTED
40026   397       FINISHED
39996   397       RELEASED
40026   397       STARTED
40056   397       FINISHED
40000   101       RELEASED
40000   101       RELEASED
40056   101       STARTED
40096   101       FINISHED
40096   101       STARTED
40196   101       FINISHED
40097   398       RELEASED
40097   398       STARTED
40127   398       FINISHED
40097   398       RELEASED
40127   398       STARTED
40157   398       FINISHED
40000   101       RELEASED
40196   101       STARTED
40296   101       FINISHED
40198   399       RELEASED
40198   399       STARTED
40228   399       FINISHED
40198   399       RELEASED
40228   399       STARTED
40258   399       FINISHED
40000   101       RELEASED
40296   101       STARTED
40396   101       FINISHED
40299   400       RELEASED
40299   400       STARTED
40329   400       FINISHED
40299   400       RELEASED
40329   400       STARTED
40359   400       FINISHED
40400   1         RELEASED
40400   1         STARTED
40430   1         FINISHED
40400   1         RELEASED
40430   1         STARTED
40460   1         FINISHED
40400   1         RELEASED
40400   1         RELEASED
40460   1         STARTED
40500   1         FINISHED
40800   2         RELEASED
40500   1         STARTED
40600   1         FINISHED
40800   2         STARTED
40900   2         FINISHED
41200   3         RELEASED
41200   3         STARTED
41300   3         FINISHED
41600   4         RELEASED
41600   4         STARTED
41700   4         FINISHED
42000   5         RELEASED
42000   5         STARTED
42100   5         FINISHED
42400   6         RELEASED
42400   6         STARTED
42500   6         FINISHED
42800   7         RELEASED
42800   7         STARTED
42900   7         FINISHED
43200   8         RELEASED
43200   8         STARTED
43300   8         FINISHED
43600   9         RELEASED
43600   9         STARTED
43700   9         FINISHED
44000   10        RELEASED
44000   10        STARTED
44100   10        FINISHED
44400   11        RELEASED
44400   11        STARTED
44440   11        FINISHED
40501   2         RELEASED
40501   2         STARTED
40531   2         FINISHED
40501   2         RELEASED
40531   2         STARTED
40561   2         FINISHED
40400   1         RELEASED
40600   1         STARTED
40700   1         FINISHED
40602   3         RELEASED
40602   3         STARTED
40632   3         FINISHED
40602   3         RELEASED
40632   3         STARTED
40662   3         FINISHED
40400   1         RELEASED
40700   1         STARTED
40800   1         FINISHED
40703   4         RELEASED
40703   4         STARTED
40733   4         FINISHED
40703   4         RELEASED
40733   4         STARTED
40763   4         FINISHED
40804   5         RELEASED
40804   5         STARTED
40834   5         FINISHED
40804   5         RELEASED
40834   5         STARTED
40864   5         FINISHED
40800   2         RELEASED
40900   2         STARTED
41000   2         FINISHED
40905   6         RELEASED
40905   6         STARTED
40935   6         FINISHED
40905   6         RELEASED
40935   6         STARTED
40965   6         FINISHED
40800   2         RELEASED
41000   2         STARTED
41100   2         FINISHED
41006   7         RELEASED
41006   7         STARTED
41036   7         FINISHED
41006   7         RELEASED
41036   7         STARTED
41066   7         FINISHED
40800   2         RELEASED
41100   2         STARTED
41200   2         FINISHED
41107   8         RELEASED
41107   8         STARTED
41137   8         FINISHED
41107   8         RELEASED
41137   8         STARTED
41167   8         FINISHED
41208   9         RELEASED
41208   9         STARTED
41238   9         FINISHED
41208   9         RELEASED
41238   9         STARTED
41268   9         FINISHED
41200   3         RELEASED
41300   3         STARTED
41400   3         FINISHED
41309   10        RELEASED
41309   10        STARTED
41339   10        FINISHED
41309   10        RELEASED
41339   10        STARTED
41369   10        FINISHED
41200   3         RELEASED
41400   3         STARTED
41500   3         FINISHED
41410   11        RELEASED
41410   11        STARTED
41440   11        FINISHED
41410   11        RELEASED
41440   11        STARTED
41470   11        FINISHED
41200   3         RELEASED
41500   3         STARTED
41600   3         FINISHED
41511   12        RELEASED
41511   12        STARTED
41541   12        FINISHED
41511   12        RELEASED
41541   12        STARTED
41571   12        FINISHED
41612   13        RELEASED
41612   13        STARTED
41642   13        FINISHED
41612   13        RELEASED
41642   13        STARTED
41672   13        FINISHED
41600   4         RELEASED
41700   4         STARTED
41800   4         FINISHED
41713   14        RELEASED
41713   14        STARTED
41743   14        FINISHED
41713   14        RELEASED
41743   14        STARTED
41773   14        FINISHED
41600   4         RELEASED
41800   4         STARTED
41900   4         FINISHED
41814   15        RELEASED
41814   15        STARTED
41844   15        FINISHED
41814   15        RELEASED
41844   15        STARTED
41874   15        FINISHED
41600   4         RELEASED
41900   4         STARTED
42000   4         FINISHED
41915   16        RELEASED
41915   16        STARTED
41945   16        FINISHED
41915   16        RELEASED
41945   16        STARTED
41975   16        FINISHED
42016   17        RELEASED
42016   17        STARTED
42046   17        FINISHED
42016   17        RELEASED
42046   17        STARTED
42076   17        FINISHED
42000   5         RELEASED
42100   5         STARTED
42200   5         FINISHED
42117   18        RELEASED
42117   18        STARTED
42147   18        FINISHED
42117   18        RELEASED
42147   18        STARTED
42177   18        FINISHED
42000   5         RELEASED
42200   5         STARTED
42300   5         FINISHED
42218   19        RELEASED
42218   19        STARTED
42248   19        FINISHED
42218   19        RELEASED
42248   19        STARTED
42278   19        FINISHED
42000   5         RELEASED
42300   5         STARTED
42400   5         FINISHED
42319   20        RELEASED
42319   20        STARTED
42349   20        FINISHED
42319   20        RELEASED
42349   20        STARTED
42379   20        FINISHED
42420   21        RELEASED
42420   21        STARTED
42450   21        FINISHED
42420   21        RELEASED
42450   21        STARTED
42480   21        FINISHED
42400   6         RELEASED
42500   6         STARTED
42600   6         FINISHED
42521   22        RELEASED
42521   22        STARTED
42551   22        FINISHED
42521   22        RELEASED
42551   22        STARTED
42581   22        FINISHED
42400   6         RELEASED
42600   6         STARTED
42700   6         FINISHED
42622   23        RELEASED
42622   23        STARTED
42652   23        FINISHED
42622   23        RELEASED
42652   23        STARTED
42682   23        FINISHED
42400   6         RELEASED
42700   6         STARTED
42800   6         FINISHED
42723   24        RELEASED
42723   24        STARTED
42753   24        FINISHED
42723   24        RELEASED
42753   24        STARTED
42783   24        FINISHED
42824   25        RELEASED
42824   25        STARTED
42854   25        FINISHED
42824   25        RELEASED
42854   25        STARTED
42884   25        FINISHED
42800   7         RELEASED
42900   7         STARTED
43000   7         FINISHED
42925   26        RELEASED
42925   26        STARTED
42955   26        FINISHED
42925   26        RELEASED
42955   26        STARTED
42985   26        FINISHED
42800   7         RELEASED
43000   7         STARTED
43100   7         FINISHED
43026   27        RELEASED
43026   27        STARTED
43056   27        FINISHED
43026   27        RELEASED
43056   27        STARTED
43086   27        FINISHED
42800   7         RELEASED
43100   7         STARTED
43200   7         FINISHED
43127   28        RELEASED
43127   28        STARTED
43157   28        FINISHED
43127   28        RELEASED
43157   28        STARTED
43187   28        FINISHED
43228   29        RELEASED
43228   29        STARTED
43258   29        FINISHED
43228   29        RELEASED
43258   29        STARTED
43288   29        FINISHED
43200   8         RELEASED
43300   8         STARTED
43400   8         FINISHED
43329   30        RELEASED
43329   30        STARTED
43359   30        FINISHED
43329   30        RELEASED
43359   30        STARTED
43389   30        FINISHED
43200   8         RELEASED
43400   8         STARTED
43500   8         FINISHED
43430   31        RELEASED
43430   31        STARTED
43460   31        FINISHED
43430   31        RELEASED
43460   31        STARTED
43490   31        FINISHED
43200   8         RELEASED
43500   8         STARTED
43600   8         FINISHED
43531   32        RELEASED
43531   32        STARTED
43561   32        FINISHED
43531   32        RELEASED
43561   32        STARTED
43591   32        FINISHED
43632   33        RELEASED
43632   33        STARTED
43662   33        FINISHED
43632   33        RELEASED
43662   33        STARTED
43692   33        FINISHED
43600   9         RELEASED
43700   9         STARTED
43800   9         FINISHED
43733   34        RELEASED
43733   34        STARTED
43763   34        FINISHED
43733   34        RELEASED
43763   34        STARTED
43793   34        FINISHED
43600   9         RELEASED
43800   9         STARTED
43900   9         FINISHED
43834   35        RELEASED
43834   35        STARTED
43864   35        FINISHED
43834   35        RELEASED
43864   35        STARTED
43894   35        FINISHED
