ECU0: LK, ECU1: CC
56200, ECU1: CC, 1
56210, ECU0: LK, 0
56210, ECU1: CC, 0
56220, ECU0: LK, 1
56220, ECU1: CC, 1
56230, ECU0: LK, 0
56230, ECU1: CC, 0
56240, ECU0: LK, 1
56240, ECU1: CC, 1
56250, ECU0: LK, 0
56250, ECU1: CC, 0
56260, ECU0: LK, 1
56260, ECU1: CC, 1
56270, ECU0: LK, 0
56270, ECU1: CC, 0
56280, ECU0: LK, 1
56280, ECU1: CC, 1
56290, ECU0: LK, 0
56290, ECU1: CC, 0
56300, ECU0: LK, 1
56300, ECU1: CC, 1
56310, ECU0: LK, 0
56310, ECU1: CC, 0
56320, ECU0: LK, 1
56320, ECU1: CC, 1
56330, ECU0: LK, 0
56330, ECU1: CC, 0
56340, ECU0: LK, 1
56340, ECU1: CC, 1
56350, ECU0: LK, 0
56350, ECU1: CC, 0
56360, ECU0: LK, 1
56360, ECU1: CC, 1
56370, ECU0: LK, 0
56370, ECU1: CC, 0
56380, ECU0: LK, 1
56380, ECU1: CC, 1
56390, ECU0: LK, 0
56390, ECU1: CC, 0
56400, ECU0: LK, 1
56400, ECU1: CC, 1
56410, ECU0: LK, 0
56410, ECU1: CC, 0
56420, ECU0: LK, 1
56420, ECU1: CC, 1
56430, ECU0: LK, 0
56430, ECU1: CC, 0
56440, ECU0: LK, 1
56440, ECU1: CC, 1
56450, ECU0: LK, 0
56450, ECU1: CC, 0
56460, ECU0: LK, 1
56460, ECU1: CC, 1
56470, ECU0: LK, 0
56470, ECU1: CC, 0
56480, ECU0: LK, 1
56480, ECU1: CC, 1
56490, ECU0: LK, 0
56490, ECU1: CC, 0
56500, ECU0: LK, 1
56500, ECU1: CC, 1
56510, ECU0: LK, 0
56510, ECU1: CC, 0
56520, ECU0: LK, 1
56520, ECU1: CC, 1
56530, ECU0: LK, 0
56530, ECU1: CC, 0
56540, ECU0: LK, 1
56540, ECU1: CC, 1
56550, ECU0: LK, 0
56550, ECU1: CC, 0
56560, ECU0: LK, 1
56560, ECU1: CC, 1
56570, ECU0: LK, 0
56570, ECU1: CC, 0
56580, ECU0: LK, 1
56580, ECU1: CC, 1
56590, ECU0: LK, 0
56590, ECU1: CC, 0
56600, ECU0: LK, 1
56600, ECU1: CC, 1
56610, ECU0: LK, 0
56610, ECU1: CC, 0
56620, ECU0: LK, 1
56620, ECU1: CC, 1
56630, ECU0: LK, 0
56630, ECU1: CC, 0
56640, ECU0: LK, 1
56640, ECU1: CC, 1
56650, ECU0: LK, 0
56650, ECU1: CC, 0
56660, ECU0: LK, 1
56660, ECU1: CC, 1
56670, ECU0: LK, 0
56670, ECU1: CC, 0
56680, ECU0: LK, 1
56680, ECU1: CC, 1
56690, ECU0: LK, 0
56690, ECU1: CC, 0
56700, ECU0: LK, 1
56700, ECU1: CC, 1
56710, ECU0: LK, 0
56710, ECU1: CC, 0
56720, ECU0: LK, 1
56720, ECU1: CC, 1
56730, ECU0: LK, 0
56730, ECU1: CC, 0
56740, ECU0: LK, 1
56740, ECU1: CC, 1
56750, ECU0: LK, 0
56750, ECU1: CC, 0
56760, ECU0: LK, 1
56760, ECU1: CC, 1
56770, ECU0: LK, 0
56770, ECU1: CC, 0
56780, ECU0: LK, 1
56780, ECU1: CC, 1
56790, ECU0: LK, 0
56790, ECU1: CC, 0
56800, ECU0: LK, 1
56800, ECU1: CC, 1
56810, ECU0: LK, 0
56810, ECU1: CC, 0
56820, ECU0: LK, 1
56820, ECU1: CC, 1
56830, ECU0: LK, 0
56830, ECU1: CC, 0
56840, ECU0: LK, 1
56840, ECU1: CC, 1
56850, ECU0: LK, 0
56850, ECU1: CC, 0
56860, ECU0: LK, 1
56860, ECU1: CC, 1
56870, ECU0: LK, 0
56870, ECU1: CC, 0
56880, ECU0: LK, 1
56880, ECU1: CC, 1
56890, ECU0: LK, 0
56890, ECU1: CC, 0
56900, ECU0: LK, 1
56900, ECU1: CC, 1
56910, ECU0: LK, 0
56910, ECU1: CC, 0
56920, ECU0: LK, 1
56920, ECU1: CC, 1
56930, ECU0: LK, 0
56930, ECU1: CC, 0
56940, ECU0: LK, 1
56940, ECU1: CC, 1
56950, ECU0: LK, 0
56950, ECU1: CC, 0
56960, ECU0: LK, 1
56960, ECU1: CC, 1
56970, ECU0: LK, 0
56970, ECU1: CC, 0
56980, ECU0: LK, 1
56980, ECU1: CC, 1
56990, ECU0: LK, 0
56990, ECU1: CC, 0
57000, ECU0: LK, 1
57000, ECU1: CC, 1
57010, ECU0: LK, 0
57010, ECU1: CC, 0
57020, ECU0: LK, 1
57020, ECU1: CC, 1
57030, ECU0: LK, 0
57030, ECU1: CC, 0
57040, ECU0: LK, 1
57040, ECU1: CC, 1
57050, ECU0: LK, 0
57050, ECU1: CC, 0
57060, ECU0: LK, 1
57060, ECU1: CC, 1
57070, ECU0: LK, 0
57070, ECU1: CC, 0
57080, ECU0: LK, 1
57080, ECU1: CC, 1
57090, ECU0: LK, 0
57090, ECU1: CC, 0
57100, ECU0: LK, 1
57100, ECU1: CC, 1
57110, ECU0: LK, 0
57110, ECU1: CC, 0
57120, ECU0: LK, 1
57120, ECU1: CC, 1
57130, ECU0: LK, 0
57130, ECU1: CC, 0
57140, ECU0: LK, 1
57140, ECU1: CC, 1
57150, ECU0: LK, 0
57150, ECU1: CC, 0
57160, ECU0: LK, 1
57160, ECU1: CC, 1
57170, ECU0: LK, 0
57170, ECU1: CC, 0
57180, ECU0: LK, 1
57180, ECU1: CC, 1
57190, ECU0: LK, 0
57190, ECU1: CC, 0
57200, ECU0: LK, 1
57200, ECU1: CC, 1
57210, ECU0: LK, 0
57210, ECU1: CC, 0
57220, ECU0: LK, 1
57220, ECU1: CC, 1
57230, ECU0: LK, 0
57230, ECU1: CC, 0
57240, ECU0: LK, 1
57240, ECU1: CC, 1
57250, ECU0: LK, 0
57250, ECU1: CC, 0
57260, ECU0: LK, 1
57260, ECU1: CC, 1
57270, ECU0: LK, 0
57270, ECU1: CC, 0
57280, ECU0: LK, 1
57280, ECU1: CC, 1
57290, ECU0: LK, 0
57290, ECU1: CC, 0
57300, ECU0: LK, 1
57300, ECU1: CC, 1
57310, ECU0: LK, 0
57310, ECU1: CC, 0
57320, ECU0: LK, 1
57320, ECU1: CC, 1
57330, ECU0: LK, 0
57330, ECU1: CC, 0
57340, ECU0: LK, 1
57340, ECU1: CC, 1
57350, ECU0: LK, 0
57350, ECU1: CC, 0
57360, ECU0: LK, 1
57360, ECU1: CC, 1
57370, ECU0: LK, 0
57370, ECU1: CC, 0
57380, ECU0: LK, 1
57380, ECU1: CC, 1
57390, ECU0: LK, 0
57390, ECU1: CC, 0
57400, ECU0: LK, 1
57400, ECU1: CC, 1
57410, ECU0: LK, 0
57410, ECU1: CC, 0
57420, ECU0: LK, 1
57420, ECU1: CC, 1
57430, ECU0: LK, 0
57430, ECU1: CC, 0
57440, ECU0: LK, 1
57440, ECU1: CC, 1
57450, ECU0: LK, 0
57450, ECU1: CC, 0
57460, ECU0: LK, 1
57460, ECU1: CC, 1
57470, ECU0: LK, 0
57470, ECU1: CC, 0
57480, ECU0: LK, 1
57490, ECU0: LK, 0
57500, ECU0: LK, 1
57500, ECU1: CC, 1
57510, ECU0: LK, 0
57510, ECU1: CC, 0
57520, ECU0: LK, 1
57520, ECU1: CC, 1
57530, ECU0: LK, 0
57530, ECU1: CC, 0
57540, ECU0: LK, 1
57540, ECU1: CC, 1
57550, ECU0: LK, 0
57550, ECU1: CC, 0
57560, ECU0: LK, 1
57560, ECU1: CC, 1
57570, ECU0: LK, 0
57570, ECU1: CC, 0
57580, ECU0: LK, 1
57580, ECU1: CC, 1
57590, ECU0: LK, 0
57590, ECU1: CC, 0
57600, ECU0: LK, 1
57600, ECU1: CC, 1
57610, ECU0: LK, 0
57610, ECU1: CC, 0
57620, ECU0: LK, 1
57620, ECU1: CC, 1
57630, ECU0: LK, 0
57630, ECU1: CC, 0
57640, ECU0: LK, 1
57640, ECU1: CC, 1
57650, ECU0: LK, 0
57650, ECU1: CC, 0
57660, ECU0: LK, 1
57660, ECU1: CC, 1
57670, ECU0: LK, 0
57670, ECU1: CC, 0
57680, ECU0: LK, 1
57680, ECU1: CC, 1
57690, ECU0: LK, 0
57690, ECU1: CC, 0
57700, ECU0: LK, 1
57700, ECU1: CC, 1
57710, ECU0: LK, 0
57710, ECU1: CC, 0
57720, ECU0: LK, 1
57720, ECU1: CC, 1
57730, ECU0: LK, 0
57730, ECU1: CC, 0
57740, ECU0: LK, 1
57740, ECU1: CC, 1
57750, ECU0: LK, 0
57750, ECU1: CC, 0
57760, ECU0: LK, 1
57760, ECU1: CC, 1
57770, ECU0: LK, 0
57770, ECU1: CC, 0
57780, ECU0: LK, 1
57780, ECU1: CC, 1
57790, ECU0: LK, 0
57790, ECU1: CC, 0
57800, ECU0: LK, 1
57800, ECU1: CC, 1
57810, ECU0: LK, 0
57810, ECU1: CC, 0
57820, ECU0: LK, 1
57820, ECU1: CC, 1
57830, ECU0: LK, 0
57830, ECU1: CC, 0
57840, ECU0: LK, 1
57840, ECU1: CC, 1
57850, ECU0: LK, 0
57850, ECU1: CC, 0
57860, ECU0: LK, 1
57860, ECU1: CC, 1
57870, ECU0: LK, 0
57870, ECU1: CC, 0
57880, ECU0: LK, 1
57880, ECU1: CC, 1
57890, ECU0: LK, 0
57890, ECU1: CC, 0
57900, ECU0: LK, 1
57900, ECU1: CC, 1
57910, ECU0: LK, 0
57910, ECU1: CC, 0
57920, ECU0: LK, 1
57920, ECU1: CC, 1
57930, ECU0: LK, 0
57930, ECU1: CC, 0
57940, ECU0: LK, 1
57940, ECU1: CC, 1
57950, ECU0: LK, 0
57950, ECU1: CC, 0
57960, ECU0: LK, 1
57960, ECU1: CC, 1
57970, ECU0: LK, 0
57970, ECU1: CC, 0
57980, ECU0: LK, 1
57980, ECU1: CC, 1
57990, ECU0: LK, 0
57990, ECU1: CC, 0
58000, ECU0: LK, 1
58000, ECU1: CC, 1
58010, ECU0: LK, 0
58010, ECU1: CC, 0
58020, ECU0: LK, 1
58020, ECU1: CC, 1
58030, ECU0: LK, 0
58030, ECU1: CC, 0
58040, ECU0: LK, 1
58040, ECU1: CC, 1
58050, ECU0: LK, 0
58050, ECU1: CC, 0
58060, ECU0: LK, 1
58060, ECU1: CC, 1
58070, ECU0: LK, 0
58070, ECU1: CC, 0
58080, ECU0: LK, 1
58080, ECU1: CC, 1
58090, ECU0: LK, 0
58090, ECU1: CC, 0
58100, ECU0: LK, 1
58100, ECU1: CC, 1
58110, ECU0: LK, 0
58110, ECU1: CC, 0
58120, ECU0: LK, 1
58120, ECU1: CC, 1
58130, ECU0: LK, 0
58130, ECU1: CC, 0
58140, ECU0: LK, 1
58140, ECU1: CC, 1
58150, ECU0: LK, 0
58150, ECU1: CC, 0
58160, ECU0: LK, 1
58160, ECU1: CC, 1
58170, ECU0: LK, 0
58170, ECU1: CC, 0
58180, ECU0: LK, 1
58180, ECU1: CC, 1
58190, ECU0: LK, 0
58190, ECU1: CC, 0
58200, ECU0: LK, 1
58200, ECU1: CC, 1
58210, ECU0: LK, 0
58210, ECU1: CC, 0
58220, ECU0: LK, 1
58220, ECU1: CC, 1
58230, ECU0: LK, 0
58230, ECU1: CC, 0
58240, ECU0: LK, 1
58240, ECU1: CC, 1
58250, ECU0: LK, 0
58250, ECU1: CC, 0
58260, ECU0: LK, 1
58260, ECU1: CC, 1
58270, ECU0: LK, 0
58270, ECU1: CC, 0
58280, ECU0: LK, 1
58280, ECU1: CC, 1
58290, ECU0: LK, 0
58290, ECU1: CC, 0
58300, ECU0: LK, 1
58300, ECU1: CC, 1
58310, ECU0: LK, 0
58310, ECU1: CC, 0
58320, ECU0: LK, 1
58320, ECU1: CC, 1
58330, ECU0: LK, 0
58330, ECU1: CC, 0
58340, ECU0: LK, 1
58340, ECU1: CC, 1
58350, ECU0: LK, 0
58350, ECU1: CC, 0
58360, ECU0: LK, 1
58360, ECU1: CC, 1
58370, ECU0: LK, 0
58370, ECU1: CC, 0
58380, ECU0: LK, 1
58380, ECU1: CC, 1
58390, ECU0: LK, 0
58390, ECU1: CC, 0
58400, ECU0: LK, 1
58400, ECU1: CC, 1
58410, ECU0: LK, 0
58410, ECU1: CC, 0
58420, ECU0: LK, 1
58420, ECU1: CC, 1
58430, ECU0: LK, 0
58430, ECU1: CC, 0
58440, ECU0: LK, 1
58440, ECU1: CC, 1
58450, ECU0: LK, 0
58450, ECU1: CC, 0
58460, ECU0: LK, 1
58460, ECU1: CC, 1
58470, ECU0: LK, 0
58470, ECU1: CC, 0
58480, ECU0: LK, 1
58480, ECU1: CC, 1
58490, ECU0: LK, 0
58490, ECU1: CC, 0
58500, ECU0: LK, 1
58500, ECU1: CC, 1
58510, ECU0: LK, 0
58510, ECU1: CC, 0
58520, ECU0: LK, 1
58520, ECU1: CC, 1
58530, ECU0: LK, 0
58530, ECU1: CC, 0
58540, ECU0: LK, 1
58540, ECU1: CC, 1
58550, ECU0: LK, 0
58550, ECU1: CC, 0
58560, ECU0: LK, 1
58560, ECU1: CC, 1
58570, ECU0: LK, 0
58570, ECU1: CC, 0
58580, ECU0: LK, 1
58580, ECU1: CC, 1
58590, ECU0: LK, 0
58590, ECU1: CC, 0
58600, ECU0: LK, 1
58600, ECU1: CC, 1
58610, ECU0: LK, 0
58610, ECU1: CC, 0
58620, ECU0: LK, 1
58620, ECU1: CC, 1
58630, ECU0: LK, 0
58630, ECU1: CC, 0
58640, ECU0: LK, 1
58640, ECU1: CC, 1
58650, ECU0: LK, 0
58650, ECU1: CC, 0
58660, ECU0: LK, 1
58660, ECU1: CC, 1
58670, ECU0: LK, 0
58670, ECU1: CC, 0
58680, ECU0: LK, 1
58680, ECU1: CC, 1
58690, ECU0: LK, 0
58690, ECU1: CC, 0
58700, ECU0: LK, 1
58700, ECU1: CC, 1
58710, ECU0: LK, 0
58710, ECU1: CC, 0
58720, ECU0: LK, 1
58720, ECU1: CC, 1
58730, ECU0: LK, 0
58730, ECU1: CC, 0
58740, ECU0: LK, 1
58740, ECU1: CC, 1
58750, ECU0: LK, 0
58750, ECU1: CC, 0
58760, ECU0: LK, 1
58760, ECU1: CC, 1
58770, ECU0: LK, 0
58770, ECU1: CC, 0
58780, ECU0: LK, 1
58780, ECU1: CC, 1
58790, ECU0: LK, 0
58790, ECU1: CC, 0
58800, ECU0: LK, 1
58800, ECU1: CC, 1
58810, ECU0: LK, 0
58810, ECU1: CC, 0
58820, ECU0: LK, 1
58820, ECU1: CC, 1
58830, ECU0: LK, 0
58830, ECU1: CC, 0
58840, ECU0: LK, 1
58840, ECU1: CC, 1
58850, ECU0: LK, 0
58850, ECU1: CC, 0
58860, ECU0: LK, 1
58860, ECU1: CC, 1
58870, ECU0: LK, 0
58870, ECU1: CC, 0
58880, ECU0: LK, 1
58880, ECU1: CC, 1
58890, ECU0: LK, 0
58890, ECU1: CC, 0
58900, ECU0: LK, 1
58900, ECU1: CC, 1
58910, ECU0: LK, 0
58910, ECU1: CC, 0
58920, ECU0: LK, 1
58920, ECU1: CC, 1
58930, ECU0: LK, 0
58930, ECU1: CC, 0
58940, ECU0: LK, 1
58940, ECU1: CC, 1
58950, ECU0: LK, 0
58950, ECU1: CC, 0
58960, ECU0: LK, 1
58960, ECU1: CC, 1
58970, ECU0: LK, 0
58970, ECU1: CC, 0
58980, ECU0: LK, 1
58980, ECU1: CC, 1
58990, ECU0: LK, 0
58990, ECU1: CC, 0
59000, ECU0: LK, 1
59000, ECU1: CC, 1
59010, ECU0: LK, 0
59010, ECU1: CC, 0
59020, ECU0: LK, 1
59020, ECU1: CC, 1
59030, ECU0: LK, 0
59030, ECU1: CC, 0
59040, ECU0: LK, 1
59040, ECU1: CC, 1
59050, ECU0: LK, 0
59050, ECU1: CC, 0
59060, ECU0: LK, 1
59060, ECU1: CC, 1
59070, ECU0: LK, 0
59070, ECU1: CC, 0
59080, ECU0: LK, 1
59080, ECU1: CC, 1
59090, ECU0: LK, 0
59090, ECU1: CC, 0
59100, ECU0: LK, 1
59100, ECU1: CC, 1
59110, ECU0: LK, 0
59110, ECU1: CC, 0
59120, ECU0: LK, 1
59120, ECU1: CC, 1
59130, ECU0: LK, 0
59130, ECU1: CC, 0
59140, ECU0: LK, 1
59140, ECU1: CC, 1
59150, ECU0: LK, 0
59150, ECU1: CC, 0
59160, ECU0: LK, 1
59160, ECU1: CC, 1
59170, ECU0: LK, 0
59170, ECU1: CC, 0
59180, ECU0: LK, 1
59180, ECU1: CC, 1
59190, ECU0: LK, 0
59190, ECU1: CC, 0
59200, ECU0: LK, 1
59200, ECU1: CC, 1
59210, ECU0: LK, 0
59210, ECU1: CC, 0
59220, ECU0: LK, 1
59220, ECU1: CC, 1
59230, ECU0: LK, 0
59230, ECU1: CC, 0
59240, ECU0: LK, 1
59240, ECU1: CC, 1
59250, ECU0: LK, 0
59250, ECU1: CC, 0
59260, ECU0: LK, 1
59260, ECU1: CC, 1
59270, ECU0: LK, 0
59270, ECU1: CC, 0
59280, ECU0: LK, 1
59280, ECU1: CC, 1
59290, ECU0: LK, 0
59290, ECU1: CC, 0
59300, ECU0: LK, 1
59300, ECU1: CC, 1
59310, ECU0: LK, 0
59310, ECU1: CC, 0
59320, ECU0: LK, 1
59320, ECU1: CC, 1
59330, ECU0: LK, 0
59330, ECU1: CC, 0
59340, ECU0: LK, 1
59340, ECU1: CC, 1
59350, ECU0: LK, 0
59350, ECU1: CC, 0
59360, ECU0: LK, 1
59360, ECU1: CC, 1
59370, ECU0: LK, 0
59370, ECU1: CC, 0
59380, ECU0: LK, 1
59380, ECU1: CC, 1
59390, ECU0: LK, 0
59390, ECU1: CC, 0
59400, ECU0: LK, 1
59400, ECU1: CC, 1
59410, ECU0: LK, 0
59410, ECU1: CC, 0
59420, ECU0: LK, 1
59420, ECU1: CC, 1
59430, ECU0: LK, 0
59430, ECU1: CC, 0
59440, ECU0: LK, 1
59440, ECU1: CC, 1
59450, ECU0: LK, 0
59450, ECU1: CC, 0
59460, ECU0: LK, 1
59460, ECU1: CC, 1
59470, ECU0: LK, 0
59470, ECU1: CC, 0
59480, ECU0: LK, 1
59480, ECU1: CC, 1
59490, ECU0: LK, 0
59490, ECU1: CC, 0
59500, ECU0: LK, 1
59500, ECU1: CC, 1
59510, ECU0: LK, 0
59510, ECU1: CC, 0
59520, ECU0: LK, 1
59520, ECU1: CC, 1
59530, ECU0: LK, 0
59530, ECU1: CC, 0
59540, ECU0: LK, 1
59540, ECU1: CC, 1
59550, ECU0: LK, 0
59550, ECU1: CC, 0
59560, ECU0: LK, 1
59560, ECU1: CC, 1
59570, ECU0: LK, 0
59570, ECU1: CC, 0
59580, ECU0: LK, 1
59580, ECU1: CC, 1
59590, ECU0: LK, 0
59590, ECU1: CC, 0
59600, ECU0: LK, 1
59600, ECU1: CC, 1
59610, ECU0: LK, 0
59610, ECU1: CC, 0
59620, ECU0: LK, 1
59620, ECU1: CC, 1
59630, ECU0: LK, 0
59630, ECU1: CC, 0
59640, ECU0: LK, 1
59640, ECU1: CC, 1
59650, ECU0: LK, 0
59650, ECU1: CC, 0
59660, ECU0: LK, 1
59660, ECU1: CC, 1
59670, ECU0: LK, 0
59670, ECU1: CC, 0
59680, ECU0: LK, 1
59680, ECU1: CC, 1
59690, ECU0: LK, 0
59690, ECU1: CC, 0
59700, ECU0: LK, 1
59700, ECU1: CC, 1
59710, ECU0: LK, 0
59710, ECU1: CC, 0
59720, ECU0: LK, 1
59720, ECU1: CC, 1
59730, ECU0: LK, 0
59730, ECU1: CC, 0
59740, ECU0: LK, 1
59740, ECU1: CC, 1
59750, ECU0: LK, 0
59750, ECU1: CC, 0
59760, ECU0: LK, 1
59760, ECU1: CC, 1
59770, ECU0: LK, 0
59770, ECU1: CC, 0
59780, ECU0: LK, 1
59780, ECU1: CC, 1
59790, ECU0: LK, 0
59790, ECU1: CC, 0
59800, ECU0: LK, 1
59800, ECU1: CC, 1
59810, ECU0: LK, 0
59810, ECU1: CC, 0
59820, ECU0: LK, 1
59820, ECU1: CC, 1
59830, ECU0: LK, 0
59830, ECU1: CC, 0
59840, ECU0: LK, 1
59840, ECU1: CC, 1
59850, ECU0: LK, 0
59850, ECU1: CC, 0
59860, ECU0: LK, 1
59860, ECU1: CC, 1
59870, ECU0: LK, 0
59870, ECU1: CC, 0
59880, ECU0: LK, 1
59880, ECU1: CC, 1
59890, ECU0: LK, 0
59890, ECU1: CC, 0
59900, ECU0: LK, 1
59900, ECU1: CC, 1
59910, ECU0: LK, 0
59910, ECU1: CC, 0
59920, ECU0: LK, 1
59920, ECU1: CC, 1
59930, ECU0: LK, 0
59930, ECU1: CC, 0
59940, ECU0: LK, 1
59940, ECU1: CC, 1
59950, ECU0: LK, 0
59950, ECU1: CC, 0
59960, ECU0: LK, 1
59960, ECU1: CC, 1
59970, ECU0: LK, 0
59970, ECU1: CC, 0
59980, ECU0: LK, 1
59980, ECU1: CC, 1
59990, ECU0: LK, 0
59990, ECU1: CC, 0
60000, ECU0: LK, 1
60000, ECU1: CC, 1
60010, ECU0: LK, 0
60010, ECU1: CC, 0
60020, ECU0: LK, 1
60020, ECU1: CC, 1
60030, ECU0: LK, 0
60030, ECU1: CC, 0
60040, ECU0: LK, 1
60040, ECU1: CC, 1
60050, ECU0: LK, 0
60050, ECU1: CC, 0
60060, ECU0: LK, 1
60060, ECU1: CC, 1
60070, ECU0: LK, 0
60070, ECU1: CC, 0
60080, ECU0: LK, 1
60080, ECU1: CC, 1
60090, ECU0: LK, 0
60090, ECU1: CC, 0
60100, ECU0: LK, 1
60100, ECU1: CC, 1
60110, ECU0: LK, 0
60110, ECU1: CC, 0
60120, ECU0: LK, 1
60120, ECU1: CC, 1
60130, ECU0: LK, 0
60130, ECU1: CC, 0
60140, ECU0: LK, 1
60140, ECU1: CC, 1
60150, ECU0: LK, 0
60150, ECU1: CC, 0
60160, ECU0: LK, 1
60160, ECU1: CC, 1
60170, ECU0: LK, 0
60170, ECU1: CC, 0
60180, ECU0: LK, 1
60180, ECU1: CC, 1
60190, ECU0: LK, 0
60190, ECU1: CC, 0
60200, ECU0: LK, 1
60200, ECU1: CC, 1
60210, ECU0: LK, 0
60210, ECU1: CC, 0
60220, ECU0: LK, 1
60220, ECU1: CC, 1
60230, ECU0: LK, 0
60230, ECU1: CC, 0
60240, ECU0: LK, 1
60240, ECU1: CC, 1
60250, ECU0: LK, 0
60250, ECU1: CC, 0
60260, ECU0: LK, 1
60260, ECU1: CC, 1
60270, ECU0: LK, 0
60270, ECU1: CC, 0
60280, ECU0: LK, 1
60280, ECU1: CC, 1
60290, ECU0: LK, 0
60290, ECU1: CC, 0
60300, ECU0: LK, 1
60300, ECU1: CC, 1
60310, ECU0: LK, 0
60310, ECU1: CC, 0
60320, ECU0: LK, 1
60320, ECU1: CC, 1
60330, ECU0: LK, 0
60330, ECU1: CC, 0
60340, ECU0: LK, 1
60340, ECU1: CC, 1
60350, ECU0: LK, 0
60350, ECU1: CC, 0
60360, ECU0: LK, 1
60360, ECU1: CC, 1
60370, ECU0: LK, 0
60370, ECU1: CC, 0
60380, ECU0: LK, 1
60380, ECU1: CC, 1
60390, ECU0: LK, 0
60390, ECU1: CC, 0
60400, ECU0: LK, 1
60400, ECU1: CC, 1
60410, ECU0: LK, 0
60410, ECU1: CC, 0
60420, ECU0: LK, 1
60420, ECU1: CC, 1
60430, ECU0: LK, 0
60430, ECU1: CC, 0
60440, ECU0: LK, 1
60440, ECU1: CC, 1
60450, ECU0: LK, 0
60450, ECU1: CC, 0
60460, ECU0: LK, 1
60460, ECU1: CC, 1
60470, ECU0: LK, 0
60470, ECU1: CC, 0
60480, ECU0: LK, 1
60480, ECU1: CC, 1
60490, ECU0: LK, 0
60490, ECU1: CC, 0
60500, ECU0: LK, 1
60500, ECU1: CC, 1
60510, ECU0: LK, 0
60510, ECU1: CC, 0
60520, ECU0: LK, 1
60520, ECU1: CC, 1
60530, ECU0: LK, 0
60530, ECU1: CC, 0
60540, ECU0: LK, 1
60540, ECU1: CC, 1
60550, ECU0: LK, 0
60550, ECU1: CC, 0
60560, ECU0: LK, 1
60560, ECU1: CC, 1
60570, ECU0: LK, 0
60570, ECU1: CC, 0
60580, ECU0: LK, 1
60580, ECU1: CC, 1
60590, ECU0: LK, 0
60590, ECU1: CC, 0
60600, ECU0: LK, 1
60600, ECU1: CC, 1
60610, ECU0: LK, 0
60610, ECU1: CC, 0
60620, ECU0: LK, 1
60620, ECU1: CC, 1
60630, ECU0: LK, 0
60630, ECU1: CC, 0
60640, ECU0: LK, 1
60640, ECU1: CC, 1
60650, ECU0: LK, 0
60650, ECU1: CC, 0
60660, ECU0: LK, 1
60660, ECU1: CC, 1
60670, ECU0: LK, 0
60670, ECU1: CC, 0
60680, ECU0: LK, 1
60680, ECU1: CC, 1
60690, ECU0: LK, 0
60690, ECU1: CC, 0
60700, ECU0: LK, 1
60700, ECU1: CC, 1
60710, ECU0: LK, 0
60710, ECU1: CC, 0
60720, ECU0: LK, 1
60720, ECU1: CC, 1
60730, ECU0: LK, 0
60730, ECU1: CC, 0
60740, ECU0: LK, 1
60740, ECU1: CC, 1
60750, ECU0: LK, 0
60750, ECU1: CC, 0
60760, ECU0: LK, 1
60760, ECU1: CC, 1
60770, ECU0: LK, 0
60770, ECU1: CC, 0
60780, ECU0: LK, 1
60780, ECU1: CC, 1
60790, ECU0: LK, 0
60790, ECU1: CC, 0
60800, ECU0: LK, 1
60800, ECU1: CC, 1
60810, ECU0: LK, 0
60810, ECU1: CC, 0
60820, ECU0: LK, 1
60820, ECU1: CC, 1
60830, ECU0: LK, 0
60830, ECU1: CC, 0
60840, ECU0: LK, 1
60840, ECU1: CC, 1
60850, ECU0: LK, 0
60850, ECU1: CC, 0
60860, ECU0: LK, 1
60860, ECU1: CC, 1
60870, ECU0: LK, 0
60870, ECU1: CC, 0
60880, ECU0: LK, 1
60880, ECU1: CC, 1
60890, ECU0: LK, 0
60890, ECU1: CC, 0
60900, ECU0: LK, 1
60900, ECU1: CC, 1
60910, ECU0: LK, 0
60910, ECU1: CC, 0
60920, ECU0: LK, 1
60920, ECU1: CC, 1
60930, ECU0: LK, 0
60930, ECU1: CC, 0
60940, ECU0: LK, 1
60940, ECU1: CC, 1
60950, ECU0: LK, 0
60950, ECU1: CC, 0
60960, ECU0: LK, 1
60960, ECU1: CC, 1
60970, ECU0: LK, 0
60970, ECU1: CC, 0
60980, ECU0: LK, 1
60980, ECU1: CC, 1
60990, ECU0: LK, 0
60990, ECU1: CC, 0
61000, ECU0: LK, 1
61000, ECU1: CC, 1
61010, ECU0: LK, 0
61010, ECU1: CC, 0
61020, ECU0: LK, 1
61020, ECU1: CC, 1
61030, ECU0: LK, 0
61030, ECU1: CC, 0
61040, ECU0: LK, 1
61040, ECU1: CC, 1
61050, ECU0: LK, 0
61050, ECU1: CC, 0
61060, ECU0: LK, 1
61060, ECU1: CC, 1
61070, ECU0: LK, 0
61070, ECU1: CC, 0
61080, ECU0: LK, 1
61080, ECU1: CC, 1
61090, ECU0: LK, 0
61090, ECU1: CC, 0
61100, ECU0: LK, 1
61100, ECU1: CC, 1
61110, ECU0: LK, 0
61110, ECU1: CC, 0
61120, ECU0: LK, 1
61120, ECU1: CC, 1
61130, ECU0: LK, 0
61130, ECU1: CC, 0
61140, ECU0: LK, 1
61140, ECU1: CC, 1
61150, ECU0: LK, 0
61150, ECU1: CC, 0
61160, ECU0: LK, 1
61160, ECU1: CC, 1
61170, ECU0: LK, 0
61170, ECU1: CC, 0
61180, ECU0: LK, 1
61180, ECU1: CC, 1
61190, ECU0: LK, 0
61190, ECU1: CC, 0
61200, ECU0: LK, 1
